type,prefix,no,location,moonCycle,origin,artist,description,attributes__category,attributes__gender,no (new),name,gene,moonPhase,image,attributes__trait1,attributes__trait2,attributes__mobility,attributes__intelligence,attributes__ability,attributes__aura,attributes__spirit,attributes__generation
Character,MCSPE,70,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Male,1070,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmSoCj3uF3YajUU7KTQj7iBZc9P1wmWw3LLs5GUeKBhUyd,Knowledge,Leader,3,3,2,,,1
Character,MCSPE,71,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Male,1071,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmXFXms5UsBEaEMX9Z5wCfGUzZ7Na21z4q3g3vDEiUqSg8,Knowledge,Leader,2,1,1,,,1
Character,MCSPE,72,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Male,1072,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmdWbMG8MpMD7XXddRD8EBCQ6qF8uFc8C6bwBKhrb9wXm5,Knowledge,Leader,2,2,3,,,1
Character,MCSPE,73,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Male,1073,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmQv5YoKXGZW87G89Ja3YTVCeoieJNUY8zDEugnnKsXkwu,Knowledge,Leader,3,1,1,,,1
Character,MCSPE,74,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Male,1074,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmYV747a6QaoiYJTjs2NJNqAj2tdE847GJfgLW3D3Sajuj,Knowledge,Leader,2,1,2,,,1
Character,MCSPE,75,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Male,1075,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmeYsTrm5k53dt6HFqu4wFQ8GPGqpVw32MJYpVbcLZQ1St,Knowledge,Leader,2,3,2,,,1
Character,MCSPE,76,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1076,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmRoA6zmfPuXMjg5PSChybv56JXCnfYW9XDgoYBCv3kqGZ,Knowledge,Leader,2,1,3,,,1
Character,MCSPE,77,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1077,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmWE1gKfjvDE9A8wVvjhT2Pj3QEMifWhenkwpGRZaLUabK,Knowledge,Leader,1,3,3,,,1
Character,MCSPE,78,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1078,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmdTe7kYhfMnNcsXEWozcjSKbyKx3dDKWifPXkqegycVbt,Knowledge,Leader,2,3,1,,,1
Character,MCSPE,79,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1079,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmNQqR3Xc5B7VuD9d3Cd6DHViK6b9kupvBRNiYMTu3WrU4,Knowledge,Leader,3,3,1,,,1
Character,MCSPE,80,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1080,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmQy6WDGyYCEAhSs7oCpaFut5nJb3kk1A7WrT53PvQEWfe,Knowledge,Leader,2,2,2,,,1
Character,MCSPE,81,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1081,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmcULx1JzvFaFNhuJxkeEWGidr5V2Rbf2XggeLuiAe7EGo,Knowledge,Leader,1,1,2,,,1
Character,MCSPE,82,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1082,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmQSwe9P9Pox4uHWYwq8fRoDNEq96kyL9WsYaJZor2fv9b,Knowledge,Leader,1,1,1,,,1
Character,MCSPE,83,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1083,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmXeLnoMvaSn8Hbnghx3ZKhJQCdZZP7nfr7A4mRFWQYUVG,Knowledge,Leader,1,3,2,,,1
Character,MCSPE,84,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1084,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmPs2A18caFpXtRLaRCojtQ2aTq8D3AuMuFMJjRoVe5Vx5,Knowledge,Leader,1,1,2,,,1
Character,MCSPE,85,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1085,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmR6QuxXbQSfkWWgFBmvmuuEmEqEA2Sx8CvxHmGxr87ZWD,Knowledge,Leader,2,2,2,,,1
Character,MCSPE,86,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1086,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmRYVCpMog31CzLuo98t11Q1qHiu971o8g2U2gWxExja2a,Knowledge,Leader,3,1,3,,,1
Character,MCSPE,87,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1087,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmbmA7Jv5iWW3jvUJkniR3Q7fHabbdK2LDn7dLUMFSQQAL,Knowledge,Leader,1,3,2,,,1
Character,MCSPE,88,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1088,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmXP1991ybCRUTkUTraCfagMNx5dGssT2UUZKQxu58MuXs,Knowledge,Leader,2,1,3,,,1
Character,MCSPE,89,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1089,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmapLwjqaRHuZsYPwkHgT8nT8p4rqRwtGC8dML628rPuS3,Knowledge,Leader,3,1,3,,,1
Character,MCSPE,90,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1090,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmQFqrVwP7jZXX9XYqaV6VG8F5oi6PYL3CZ2Jbp64ZqWqW,Knowledge,Leader,1,3,2,,,1
Character,MCSPE,91,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1091,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmXLRvtGbNtwFiRwUpKYfBtjeRtnrtfNY9mZmNpWHoMDH5,Knowledge,Leader,3,2,3,,,1
Character,MCSPE,92,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1092,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmWwNFgGnUsTBTN2cJJ7Yh9pYBsWLS3WkvYbR5aUBoRCn9,Knowledge,Leader,1,2,1,,,1
Character,MCSPE,93,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1093,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmX2DmKaPCazB68C2FxBDkHp6PzJbyLMa7jJdJd8xeuZHo,Knowledge,Leader,2,2,3,,,1
Character,MCSPE,94,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1094,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmRury7t1xf9Y2gXhTsHdm8d72zLnnptTAndn88sWsK4HB,Knowledge,Leader,1,1,2,,,1
Character,MCSPE,95,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1095,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmcweYtJ6jupA3AS6pyuwjsfoMgvaF881SrjFfGP8e2d8M,Knowledge,Leader,3,3,3,,,1
Character,MCSPE,96,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1096,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmcXrgrW1FLBD1gfE9dmj2CdYHuAk7hXSEF3zva2zLcNgn,Knowledge,Leader,3,2,3,,,1
Character,MCSPE,97,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1097,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmXWbpvdti6Ju9zKg5yoyPTNaoNzrPHxL4T2qvjM2vNzc8,Knowledge,Leader,1,3,1,,,1
Character,MCSPE,98,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1098,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/Qmeyz8sfBVkXNhNK1Wa3kDLhP1MTJiJhYV3ShKrHvM9vnR,Knowledge,Leader,2,2,3,,,1
Character,MCSPE,99,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1099,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmR7CMsBhU7gChExFXHkHFjBiSn7UvYyoYCZUYbsb3cYjk,Knowledge,Leader,3,1,2,,,1
Character,MCSPE,100,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1100,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmTGuT62KKbWHwuaEyRy6gPXDTVRaTiwik6PiKGJDiPswb,Knowledge,Leader,2,3,2,,,1
Character,MCSPE,101,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1101,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmZ5S4t9WpXFbDNYz7Gq8tAy8ncEkD1SjqVsYdw9hVWJtF,Knowledge,Leader,2,1,2,,,1
Character,MCSPE,102,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1102,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/Qmf3nXeN4uTQ3p8rchrtmU4bvwuQyKuxishAAjCdw2hCfY,Knowledge,Leader,1,1,3,,,1
Character,MCSPE,103,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1103,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmbrbyoS3csT1RbnCviSGvYmWfRdKpt6SYBUkmoXazyWuA,Knowledge,Leader,1,1,1,,,1
Character,MCSPE,104,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1104,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmVhosngj7KjN4VrvgrzRnattbnN5GKK5YwU9eMjKgRQgS,Knowledge,Leader,3,2,1,,,1
Character,MCSPE,105,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1105,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmNhm78XDvGr6JTVYbuMeY4RFqmtmrFZkziADLe7z3r96Z,Knowledge,Leader,3,3,2,,,1
Character,MCSPE,106,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1106,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmbF9zqsMqcHR5JngPz5T7HzYDxcnmMzQb5yJic4SH4zLd,Knowledge,Leader,1,3,3,,,1
Character,MCSPE,107,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1107,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmcRTvqv529mzRM4FprrNmRz9xfBp8KQKwHQTQ1TPeErF5,Knowledge,Leader,2,2,3,,,1
Character,MCSPE,108,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1108,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmXspngngqK6593iaGJC1TtaaSaimz4ByeAvPfJxV72JMZ,Knowledge,Leader,1,3,1,,,1
Character,MCSPE,109,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1109,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmYTpyiq2X1GJxuk7FBqXnnzYygGA7gJyaaN2sAzKmCCHY,Knowledge,Leader,3,3,3,,,1
Character,MCSPE,110,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1110,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmcBnjxdV7kGfkbPkXN7P9vqG5DLBxPHfdrs14Un1JosJ8,Knowledge,Leader,2,1,3,,,1
Character,MCSPE,111,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1111,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmcHTcetx5SW9uw9L3EK7tMk9CbyeQaiUq61YkwQ3U9yAb,Knowledge,Leader,3,1,1,,,1
Character,MCSPE,112,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1112,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmZKm2RXg8GioChxU1X7h9SsFUGLFnCd8qrNWEmpT2txmc,Knowledge,Leader,2,2,1,,,1
Character,MCSPE,113,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1113,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmS1AtRg7xVViLZ7BJcZPsrTZ4qQPLPxRvFFL97hh8yYJ5,Knowledge,Leader,1,1,3,,,1
Character,MCSPE,114,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1114,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmYa6xVHWUhfDU9qaQk1yyaRSrT747iVKN4e7aMJLW5Vau,Knowledge,Leader,3,3,2,,,1
Character,MCSPE,123,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1115,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmZ6iRfXErrzKLXPnA4uqKBF65vuWnzJKBR925Y5onKUJ2,Knowledge,Leader,1,2,3,,,1
Character,MCSPE,150,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1116,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmdHxAf2fcofE173pZAB1QNhnG86PoFyzoKbKGEvD9wVQd,Knowledge,Leader,1,3,3,,,1
Character,MCSPE,115,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1117,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/Qmca1dQLkLXi1kcjdRuGvQi6Z2ETVm2CMcFWhUCWYm4rHT,Knowledge,Leader,3,1,2,,,1
Character,MCSPE,116,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1118,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmTjSKMcpb2zL7PTyxucB5Nvzj3N95cNw4B9ntZwkgFMUj,Knowledge,Leader,3,1,2,,,1
Character,MCSPE,117,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1119,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmQ3A9ph5aVrWctAKarGbaMiPFswYJUmKvutDkwn1gBqoQ,Knowledge,Leader,2,1,2,,,1
Character,MCSPE,118,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1120,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmQjfCpwb9SoRhXxoxQCoABwgh2cVx9NW6atEFw85YDJNy,Knowledge,Leader,3,1,2,,,1
Character,MCSPE,119,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1121,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmTWjWNcesoC8o2L3ZpGq5xPucrVUUguKuuYP6wCYY4haE,Knowledge,Leader,1,2,2,,,1
Character,MCSPE,120,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1122,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmeaQ8UZ7qBmhVMrLcWzd9Wi8TEDLrPSSYEM87jM5i5W23,Knowledge,Leader,3,3,3,,,1
Character,MCSPE,121,Moon,1,Dark Side,GIN,"A saber-toothed tiger who is not afraid to take charge and lay out the game plan. With its awareness and insight, Speers brings fierce authority everywhere it goes.",Moon Creature,Female,1123,Speers,Sabretooth,New Moon,https://ipfs.tothemoon.net/ipfs/QmZpxo2b8bEMZgPpXr4VrervggvCMCBEmb1J8HwD7yHLCu,Knowledge,Leader,3,2,3,,,1
