type,location,moonCycle,origin,artist,attributes__category,description,prefix,no,no (new),name,moonPhase,image,attributes__gender,attributes__explore,attributes__research,attributes__community,attributes__trait1,attributes__trait2,attributes__trait3,attributes__trait4,attributes__trait5,attributes__trait6
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,7,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmYHJUsJZVhZPCdSmTaDsDzzUhyydRPmjQJBidDsHjiue3,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,8,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmRwbuW9rfA7FtNG2eTQPGrWQt9XiKy8X17TFAwCDchPAB,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,9,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmaDaD8bsGKEKWYmmyfpCe5BzARh6zjxmdb3Y1qtBHo6vj,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,10,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmX858sBNVWG3W9AToVV6tLRnZAY7NByAzvgQU2W5PzT8N,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,1,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUy241PH3K4YX4fCf23FGhKJHrLeKGo7vZBk8AsdThvXk,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,2,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTiVp3hfaeK42QVgvk9iz7Ps2GTtgKxD5F4uJUogdCJd6,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,3,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmV6y8sErEvz9DtmXh5EbjNVHPuvCMKbdmAihQwpU7iVL3,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,4,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZqX1v5nTdJJNc9AB1r4t4dkEpDumSs9YKP7iSYeu8bWn,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,5,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmauGn6vUQuod2GdHDVEEgTmFXENQKXAdANPjSszE7bkBq,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,6,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmPdTFwp6EsJ38PZehoJwjPwJJzguDYbRLZFv5KuvowyQ9,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,7,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmYhfm6UzDaoGkqu4Qidg3nDWTRJjSStX3LuGoBoVbk6SW,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,8,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmbw3ivXzU7ETCg3NnL7PPw5KpFE3xH5R8yXfFsGNnkuqE,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,9,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVzAKHNoQSrXA9jfbgKmXq4t4b6TKHrAGbm3UW8GqrEBv,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"With great levels of intelligence and certainty, veiled by an air of tranquility, this duo is a secret weapon. It’s easy to look past the quiet ones, which is what makes this pair so powerful.",CDZP,10,,ZEN x Pezi,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmcReVot52HYyQuxtXSP2dR8SCJnhMWKnwQCUveF8BJVQM,Male Male,16,16,16,Courage,Leader,Discipline,Confidence,Calm,Logic
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,1,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmf7RyzU7nqoPmzwHvai1d88N145NeSx5R4ZGQzeSjDmND,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,2,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZumCUZsgrLAoKCBiQGREJciSAvEBhe6soJNB18eCHXAu,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,3,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmRsFYjcy5Y92Lb7mNE3nABTZUAhPoiJukoomJHuh27teS,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,4,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQVvbwx9mj3bnxvGK6oyUBAqxCSwCmu6m2wBNNLDNfMm1,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,5,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZnpdwf2aBZL67bQEre9giCrG9caNFN6EZsSCzDVQevV8,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,6,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQ9Tn7x48LmwxU2iwsxQjfHWSan7esZTdz3HnnqutsvVX,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,7,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmP2RXCcMaPsRDtBieMbHq4RBWcEruGuyeMyhBLdJw1cYA,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,8,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmcWFhKS8Qdz8dw4sAotUQ8scndgVDmy8JyYoeuE9zq9PF,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,9,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdkC1ZA7rEuWXR6ZeJvJRTkx1hkZXPkjBTpXbhcUqv9U5,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team knows how to feel their way through any tough situation and do so while staying cool and collected. Their inner guiding light leads them to other bright connections, while their charm locks them in.",CDCF,10,,Cobie x Fisk,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZmxRVvfZaMUTQ3rNuKZaLFewse9kXpEwHK1ptoEddXbn,Male Male,10,10,10,Intuition,Faith,Sociable,Calm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,1,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQqvvJ7fLPtzpENyMQhTtyNMHPtwVCwbwoySKmyd51V98,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,2,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZbn7wcaRxWRFqEXjyQMAb92xEdD1X5243qVoaUuFuQj2,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,3,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmWMjVJYMczYHvoR3sBut7G6HgEVSi6RVLEzeT5nrUAkZZ,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,4,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZtGofSg64Y5kkZxHsU7i7qt4XXGSJs1s69rer16atMuQ,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,5,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUXq1VercwZsP4EDUnX6wXNRgAacDqS7Yc2HrPmQ72ZtT,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,6,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmewppYoEDTFaLs2Cr5uQqRf4X4o1iidJUxiZwzz8biAaz,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,7,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmcRnLGjY82a53j7kNKCSYVArEFbdwdmrmbPtw9tZ644HE,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,8,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmPV2tvJq7CXuWeLk6phmbmkTigyEbJvbp8i4iAGmpevM7,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,9,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQgUZLccRpWLvw5DCHyjzcLnXDof6iHdsfXbqruVzd27E,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"This duo is driven, to the point and thrilled to be here. Hector and Dart have their sights set on attaining the greater good for all those involved.",CDHD,10,,Hector x Dart,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVKmpE7bi2zW4XmrKVRHvpErA1cvs2vTpGs6ht6rFWHw7,Male Male,10,10,10,Talent,Focus,Conscientiousness,Enthusiasm,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,1,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmbbJmv6WFsCRybsyPfUTaRdtv4u2mmwAFBEsGk9JKamFW,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,2,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmfPHxfqttVh1JemHfN7XWKU5i3m4zQdXcj8jGqT64XHE2,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,3,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdCifkX4dDp25pCS7hWbfB8zL8aPtXCFLBJ3y3qZXNgsL,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,4,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmbWSCxdco1yuo1MiiFmirUy9ycgs2gZeKGovSYrgQn5ic,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,5,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmNbzdeuiWCjhWQiRA452vvtPm2hZe1WUSDZLowkE1G2W4,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,6,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQaeRnAEB9tJHu9abatRiQ5eFrPzE61bBzx3etxzHEyVv,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,7,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZHVBi3jmVeYZHKxggLbd7YXJ8ytPnhFreZMZjvH4rGPS,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,8,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdARQYyyprm56dmDzHyxHPnF8jJFMqyLN9JFcG9G3Upyx,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,9,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQ3X1Gmtp5LZvXsppSkwscWk5UKnFWGaYAH1E3hfsMUqT,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"The sensibility of these two are what bonds them together. Fortunately, there is a splash of positivity and the ability to dream big which steady the scales.",CDER,10,,Emyra x Ridley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmRW7HiPTNZCzc99uwyKBuWKFwXbTSkMfYsuQYBDbRYnY2,Female Male,10,10,10,Optimism,Responsibility,Ambition,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,1,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmYCNkEtULWMuadAp4UwkQKQshTfDgPs8ycLs72iBMVVew,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,2,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmPWJXNmwNL9KrtsSfE62KbMQuuN7pCaLyFUVVhpz6VQJs,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,3,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmaEqAS3bNjzAPMR5w1HePoj7mV2BSZF3MHLZKWR4nBZFD,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,4,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUiaXwX3A5Qq8D4XZKzxbJWMZjgS6g5bjBwN1HzeZMpNx,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,5,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmdsj6L2PbH6k3AC8kra1Tmk4oR7bsSzT3SWYbW4Dnfbmh,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,6,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmPr8kVNBeZuVyKfFevQ5EXyGNM7L6y1qjsFAhBCf8ZXvm,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,7,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmWJpZngBu1Tcih5w1hibrhGjhgmdAv5dcDjokhVppeuS8,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,8,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmW3cxDoJ8iYB8C4uSRviEW8LKyWeJpZnATRW5td3sDeEZ,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,9,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmcCAz6e77p9ofLgKwCmnUnvTR79zmqnDnFA23VcFYfPtX,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone loves this team and it's not just because of their kindness. Sheldon and Saturn are an outgoing, charming pair who are always interested in learning about others and their experiences.",CDSS,10,,Sheldon x Saturn,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdVHTBTaq3bNmwD43sRfdbJic6z37UcDFZyZtF3PmphQY,Male Male,10,10,10,Generosity,Curiosity,Sociable,Charisma,,
